0,0,0,0,0.193469949524
0.05,0,0,0,0.193486796398
0.1,0,0,0,0.193537337019
0.15,0,0,0,0.193621571388
0.2,0,0,0,0.193739499504
0.25,0,0,0,0.193891121368
0.3,0,0,0,0.19407643698
0.35,0,0,0,0.194295446339
0.4,0,0,0,0.194548149446
0.45,0,0,0,0.1948345463
0.5,0,0,0,0.195154636902
0.55,0,0,0,0.195508421251
0.6,0,0,0,0.195895899348
0.65,0,0,0.000617283950617,0.196317071192
0.7,0,0,0.00493827160494,0.196771936784
0.75,0,0,0.0262345679012,0.197260496124
0.8,0,0.00111111111111,0.083024691358,0.197782749211
0.85,0,0.00555555555556,0.189197530864,0.198338696045
0.9,0,0.0205555555556,0.28549382716,0.198928336627
0.95,0.002,0.0377777777778,0.315740740741,0.199551670957
1,0.004,0.0522222222222,0.335185185185,0.200208699034
1.05,0.007,0.0705555555556,0.357098765432,0.200899420859
1.1,0.011,0.0894444444444,0.349074074074,0.201623836432
1.15,0.016,0.107222222222,0.311111111111,0.202381945752
1.2,0.022,0.12,0.284567901235,0.203173748819
1.25,0.028,0.132777777778,0.310802469136,0.203999245634
1.3,0.035,0.150555555556,0.346913580247,0.204858436197
1.35,0.043,0.169444444444,0.346913580247,0.205751320507
1.4,0.052,0.187222222222,0.310802469136,0.206677898564
1.45,0.062,0.2,0.284567901235,0.20763817037
1.5,0.072,0.212777777778,0.310802469136,0.208632135922
1.55,0.083,0.230555555556,0.346913580247,0.209659795223
1.6,0.095,0.249444444444,0.346913580247,0.210721148271
1.65,0.108,0.267222222222,0.310802469136,0.211816195066
1.7,0.122,0.28,0.284567901235,0.212944935609
1.75,0.136,0.292777777778,0.310802469136,0.2141073699
1.8,0.151,0.310555555556,0.346913580247,0.215303497938
1.85,0.167,0.329444444444,0.346913580247,0.216533319723
1.9,0.184,0.347222222222,0.310802469136,0.217796835257
1.95,0.202,0.36,0.284567901235,0.219094044537
2,0.22,0.372777777778,0.310802469136,0.220424947566
2.05,0.239,0.390555555556,0.346913580247,0.221789544341
2.1,0.259,0.409444444444,0.346604938272,0.223187834865
2.15,0.28,0.427222222222,0.308641975309,0.224619819136
2.2,0.302,0.44,0.274074074074,0.226085497154
2.25,0.324,0.452222222222,0.283641975309,0.22758486892
2.3,0.347,0.468333333333,0.300308641975,0.229117934434
2.35,0.371,0.482222222222,0.318518518519,0.230684693695
2.4,0.395,0.5,0.336419753086,0.232285146704
2.45,0.421,0.517777777778,0.318518518519,0.23391929346
2.5,0.447,0.531666666667,0.300308641975,0.235587133964
2.55,0.474,0.547777777778,0.283333333333,0.237288668215
2.6,0.502,0.56,0.271913580247,0.239023896214
2.65,0.53,0.572777777778,0.298148148148,0.240792817961
2.7,0.559,0.59,0.319444444444,0.242595433455
2.75,0.589,0.607222222222,0.300308641975,0.244431742696
2.8,0.62,0.62,0.282407407407,0.246301745685
2.85,0.651,0.632777777778,0.310185185185,0.248205442422
2.9,0.683,0.650555555556,0.34475308642,0.250142832906
2.95,0.716,0.669444444444,0.336111111111,0.252113917138
3,0.75,0.686666666667,0.281172839506,0.254118695118
3.05,0.785,0.697777777778,0.225308641975,0.256157166844
3.1,0.82,0.705,0.24475308642,0.258229332319
3.15,0.855,0.720555555556,0.299074074074,0.260335191541
3.2,0.892,0.737777777778,0.307716049383,0.26247474451
3.25,0.929,0.751666666667,0.306172839506,0.264647991227
3.3,0.967,0.768333333333,0.299691358025,0.266854931692
3.35,1.006,0.781666666667,0.291358024691,0.269095565904
3.4,1.045,0.797777777778,0.27962962963,0.271369893864
3.45,1.086,0.81,0.262962962963,0.273677915571
3.5,1.126,0.822222222222,0.279320987654,0.276019631026
3.55,1.168,0.838333333333,0.288888888889,0.278395040229
3.6,1.21,0.851666666667,0.287345679012,0.280804143179
3.65,1.253,0.867777777778,0.270679012346,0.283246939876
3.7,1.297,0.879444444444,0.244135802469,0.285723430321
3.75,1.341,0.890555555556,0.249382716049,0.288233614514
3.8,1.386,0.902777777778,0.280555555556,0.290777492454
3.85,1.431,0.919444444444,0.298456790123,0.293355064142
3.9,1.478,0.935555555556,0.267592592593,0.295966329577
3.95,1.525,0.944444444444,0.260802469136,0.29861128876
4,1.572,0.96,0.278086419753,0.30128994169
4.05,1.621,0.975555555556,0.231790123457,0.304002288368
4.1,1.67,0.983888888889,0.128395061728,0.306748328794
4.15,1.719,0.995,-0.176234567901,0.309528062967
