0,0.007,0.06,0.000617283950617,0.118905089274
0.05,0.01,0.06,0.00354938271605,0.118899400536
0.1,0.013,0.06,0.0137037037037,0.118882334323
0.15,0.016,0.0605555555556,0.037962962963,0.118853890635
0.2,0.019,0.0627777777778,0.0762345679012,0.118814069471
0.25,0.022,0.0694444444444,0.0873456790123,0.118762870832
0.3,0.026,0.075,0.037962962963,0.118700294718
0.35,0.03,0.0722222222222,0.00123456790123,0.118626341129
0.4,0.033,0.0722222222222,0.0117283950617,0.118541010064
0.45,0.037,0.0755555555556,-0.00771604938272,0.118444301523
0.5,0.041,0.0716666666667,-0.0256172839506,0.118336215508
0.55,0.044,0.0705555555556,0.00277777777778,0.118216752017
0.6,0.048,0.0711111111111,0.05,0.118085911051
0.65,0.051,0.0744444444444,0.112962962963,0.117943692609
0.7,0.055,0.0855555555556,0.114814814815,0.117790096692
0.75,0.06,0.0888888888889,0.0611111111111,0.1176251233
0.8,0.064,0.09,0.0345679012346,0.117448772432
0.85,0.069,0.0905555555556,0.0444444444444,0.11726104409
0.9,0.073,0.0927777777778,0.0876543209877,0.117061938271
0.95,0.078,0.1,0.117283950617,0.116851454978
1,0.083,0.107222222222,0.1,0.116629594209
1.05,0.089,0.11,0.0824074074074,0.116396355965
1.1,0.094,0.112777777778,0.110802469136,0.116151740245
1.15,0.1,0.120555555556,0.149074074074,0.115895747051
1.2,0.106,0.129444444444,0.157716049383,0.11562837638
1.25,0.113,0.137777777778,0.14012345679,0.115349628235
1.3,0.12,0.142222222222,0.141975308642,0.115059502614
1.35,0.127,0.150555555556,0.168518518519,0.114757999518
1.4,0.135,0.16,0.178395061728,0.114445118947
1.45,0.143,0.169444444444,0.168518518519,0.1141208609
1.5,0.152,0.177777777778,0.142283950617,0.113785225378
1.55,0.161,0.182222222222,0.142592592593,0.11343821238
1.6,0.17,0.190555555556,0.170679012346,0.113079821908
1.65,0.18,0.2,0.188888888889,0.11271005396
1.7,0.19,0.21,0.195679012346,0.112328908536
1.75,0.201,0.22,0.188888888889,0.111936385637
1.8,0.212,0.229444444444,0.17037037037,0.111532485263
1.85,0.224,0.237777777778,0.140432098765,0.111117207414
1.9,0.236,0.242222222222,0.132098765432,0.110690552089
1.95,0.248,0.25,0.143209876543,0.110252519289
2,0.261,0.257777777778,0.14012345679,0.109803109014
2.05,0.274,0.262777777778,0.157098765432,0.109342321263
2.1,0.287,0.272222222222,0.189814814815,0.108870156037
2.15,0.301,0.285,0.17037037037,0.108386613336
2.2,0.316,0.29,0.139197530864,0.107891693159
2.25,0.33,0.295,0.168209876543,0.107385395507
2.3,0.345,0.307777777778,0.17962962963,0.10686772038
2.35,0.361,0.316666666667,0.131790123457,0.106338667778
2.4,0.377,0.32,0.101851851852,0.1057982377
2.45,0.393,0.323333333333,0.131790123457,0.105246430146
2.5,0.409,0.332222222222,0.17962962963,0.104683245118
2.55,0.426,0.345,0.168209876543,0.104108682614
2.6,0.444,0.35,0.138888888889,0.103522742635
2.65,0.461,0.355,0.168209876543,0.10292542518
2.7,0.479,0.367777777778,0.179320987654,0.10231673025
2.75,0.498,0.376666666667,0.129938271605,0.101696657845
2.8,0.517,0.38,0.0935185185185,0.101065207964
2.85,0.536,0.382777777778,0.114814814815,0.100422380609
2.9,0.555,0.390555555556,0.158024691358,0.0997681757773
2.95,0.575,0.4,0.176234567901,0.0991025934708
3,0.595,0.409444444444,0.167901234568,0.098425633689
3.05,0.616,0.417777777778,0.14012345679,0.0977372964318
3.1,0.637,0.422222222222,0.131790123457,0.0970375816993
3.15,0.658,0.43,0.141358024691,0.0963264894915
3.2,0.68,0.437777777778,0.131790123457,0.0956040198084
3.25,0.702,0.442222222222,0.14012345679,0.0948701726499
3.3,0.724,0.450555555556,0.167901234568,0.0941249480161
3.35,0.747,0.46,0.176234567901,0.093368345907
3.4,0.77,0.469444444444,0.158024691358,0.0926003663226
3.45,0.794,0.477222222222,0.114814814815,0.0918210092628
3.5,0.818,0.48,0.0935185185185,0.0910302747277
3.55,0.842,0.483333333333,0.12962962963,0.0902281627173
3.6,0.866,0.492222222222,0.177160493827,0.0894146732316
3.65,0.891,0.505,0.157716049383,0.0885898062705
3.7,0.917,0.509444444444,0.111728395062,0.0877535618341
3.75,0.942,0.512777777778,0.121604938272,0.0869059399224
3.8,0.968,0.520555555556,0.150925925926,0.0860469405354
3.85,0.994,0.529444444444,0.15524691358,0.085176563673
3.9,1.021,0.537777777778,0.124382716049,0.0842948093353
3.95,1.048,0.541666666667,0.0864197530864,0.0834016775223
4,1.075,0.547222222222,0.0280864197531,0.082497168234
4.05,1.103,0.546666666667,-0.0685185185185,0.0815812814703
4.1,1.13,0.539444444444,-0.147839506173,0.0806540172313
4.15,1.157,0.53,-0.190432098765,0.079715375517
4.2,1.183,0.519444444444,-0.200308641975,0.0787653563274
4.25,1.209,0.508888888889,-0.174074074074,0.0778039596624
4.3,1.234,0.497777777778,-0.0685185185185,0.0768311855222
4.35,1.258,0.501111111111,0.054012345679,0.0758470339065
4.4,1.284,0.507777777778,0.0944444444445,0.0748515048156
4.45,1.309,0.511666666667,0.105864197531,0.0738445982493
4.5,1.335,0.518333333333,0.110185185185,0.0728263142077
4.55,1.361,0.522222222222,0.120987654321,0.0717966526908
4.6,1.387,0.53,0.138888888889,0.0707556136986
4.65,1.414,0.537777777778,0.129320987654,0.069703197231
4.7,1.441,0.542222222222,0.129320987654,0.0686394032881
4.75,1.468,0.55,0.138333333333,0.0675642318699
4.8,1.496,0.557777777778,0.117006172839,0.0664776829764
4.85,1.524,0.561666666667,0.0902160493827,0.0653797566075
4.9,1.552,0.567333333333,0.0526851851852,0.0642704527633
4.95,1.581,0.568055555556,-0.00271604938269,0.0631497714438
5,1.609,0.564444444444,-0.0426543209876,0.062017712649
